orif_util,tha_util,inmb
0.5149999999999999,0.48,16614458.772641113
0.5325,0.48,10468625.858571658
0.55,0.48,4322792.944502156
0.5674999999999999,0.48,-1823039.9695672318
0.585,0.48,-7968872.883636665
0.6025,0.48,-14114705.79770619
0.6199999999999999,0.48,-20260538.711775668
0.6375,0.48,-26406371.625845104
0.655,0.48,-32552204.539914623
0.6725,0.48,-38698037.45398406
0.69,0.48,-44843870.36805349
0.7075,0.48,-50989703.28212297
0.7249999999999999,0.48,-57135536.19619244
0.7424999999999999,0.48,-63281369.1102618
0.76,0.48,-69427202.02433132
0.7774999999999999,0.48,-75573034.93840083
0.7949999999999999,0.48,-81718867.85247023
0.8125,0.48,-87864700.76653975
0.8299999999999998,0.48,-94010533.68060914
0.8474999999999999,0.48,-100156366.59467857
0.865,0.48,-106302199.50874814
0.8824999999999998,0.48,-112448032.42281753
0.9,0.48,-118593865.33688705
0.2,0.4975,132987210.50963466
0.2175,0.4975,126841377.59556517
0.23500000000000001,0.4975,120695544.6814957
0.2525,0.4975,114549711.76742627
0.27,0.4975,108403878.85335676
0.2875,0.4975,102258045.9392873
0.305,0.4975,96112213.02521788
0.3225,0.4975,89966380.1111484
0.33999999999999997,0.4975,83820547.19707894
0.3575,0.4975,77674714.28300944
0.375,0.4975,71528881.36894
0.39249999999999996,0.4975,65383048.45487053
0.41,0.4975,59237215.54080109
0.4275,0.4975,53091382.626731634
0.44499999999999995,0.4975,46945549.712662205
0.46249999999999997,0.4975,40799716.798592746
0.48,0.4975,34653883.8845232
0.4975,0.4975,28508050.970453814
0.5149999999999999,0.4975,22362218.056384355
0.5325,0.4975,16216385.14231488
0.55,0.4975,10070552.228245355
0.5674999999999999,0.4975,3924719.3141759206
0.585,0.4975,-2221113.5998934656
0.6025,0.4975,-8366946.513963036
0.6199999999999999,0.4975,-14512779.428032424
0.6375,0.4975,-20658612.342101946
0.655,0.4975,-26804445.256171383
0.6725,0.4975,-32950278.170240857
0.69,0.4975,-39096111.08431025
0.7075,0.4975,-45241943.99837982
0.7249999999999999,0.4975,-51387776.9124492
0.7424999999999999,0.4975,-57533609.826518685
0.76,0.4975,-63679442.7405882
0.7774999999999999,0.4975,-69825275.6546576
0.7949999999999999,0.4975,-75971108.56872699
0.8125,0.4975,-82116941.4827966
0.8299999999999998,0.4975,-88262774.39686593
0.8474999999999999,0.4975,-94408607.31093551
0.865,0.4975,-100554440.2250049
0.8824999999999998,0.4975,-106700273.13907441
0.9,0.4975,-112846106.05314381
0.2,0.5149999999999999,138734969.7933777
0.2175,0.5149999999999999,132589136.87930821
0.23500000000000001,0.5149999999999999,126443303.96523872
0.2525,0.5149999999999999,120297471.0511693
0.27,0.5149999999999999,114151638.1370998
0.2875,0.5149999999999999,108005805.22303037
0.305,0.5149999999999999,101859972.30896096
0.3225,0.5149999999999999,95714139.39489144
0.33999999999999997,0.5149999999999999,89568306.48082198
0.3575,0.5149999999999999,83422473.56675252
0.375,0.5149999999999999,77276640.65268308
0.39249999999999996,0.5149999999999999,71130807.73861367
0.41,0.5149999999999999,64984974.82454413
0.4275,0.5149999999999999,58839141.91047467
0.44499999999999995,0.5149999999999999,52693308.996405244
0.46249999999999997,0.5149999999999999,46547476.08233572
0.48,0.5149999999999999,40401643.16826627
0.4975,0.5149999999999999,34255810.25419683
0.5149999999999999,0.5149999999999999,28109977.34012742
0.5325,0.5149999999999999,21964144.42605792
0.55,0.5149999999999999,15818311.511988416
0.5674999999999999,0.5149999999999999,9672478.597919075
0.585,0.5149999999999999,3526645.683849551
0.6025,0.5149999999999999,-2619187.2302199285
0.6199999999999999,0.5149999999999999,-8765020.144289408
0.6375,0.5149999999999999,-14910853.05835884
0.655,0.5149999999999999,-21056685.972428363
0.6725,0.5149999999999999,-27202518.886497885
0.69,0.5149999999999999,-33348351.800567277
0.7075,0.5149999999999999,-39494184.71463666
0.7249999999999999,0.5149999999999999,-45640017.62870614
0.7424999999999999,0.5149999999999999,-51785850.54277558
0.76,0.5149999999999999,-57931683.45684506
0.7774999999999999,0.5149999999999999,-64077516.37091449
0.7949999999999999,0.5149999999999999,-70223349.28498396
0.8125,0.5149999999999999,-76369182.1990535
0.8299999999999998,0.5149999999999999,-82515015.11312293
0.8474999999999999,0.5149999999999999,-88660848.0271924
0.865,0.5149999999999999,-94806680.94126193
0.8824999999999998,0.5149999999999999,-100952513.85533127
0.9,0.5149999999999999,-107098346.76940079
0.2,0.5325,144482729.07712087
0.2175,0.5325,138336896.1630514
0.23500000000000001,0.5325,132191063.24898191
0.2525,0.5325,126045230.33491245
0.27,0.5325,119899397.420843
0.2875,0.5325,113753564.50677355
0.305,0.5325,107607731.59270404
0.3225,0.5325,101461898.67863457
0.33999999999999997,0.5325,95316065.76456511
0.3575,0.5325,89170232.85049565
0.375,0.5325,83024399.93642618
0.39249999999999996,0.5325,76878567.02235676
0.41,0.5325,70732734.10828733
0.4275,0.5325,64586901.19421785
0.44499999999999995,0.5325,58441068.28014842
0.46249999999999997,0.5325,52295235.36607892
0.48,0.5325,46149402.45200946
0.4975,0.5325,40003569.537939936
0.5149999999999999,0.5325,33857736.62387051
0.5325,0.5325,27711903.709801093
0.55,0.5325,21566070.795731567
0.5674999999999999,0.5325,15420237.881662091
0.585,0.5325,9274404.967592657
0.6025,0.5325,3128572.053523179
0.6199999999999999,0.5325,-3017260.860546209
0.6375,0.5325,-9163093.77461578
0.655,0.5325,-15308926.688685212
0.6725,0.5325,-21454759.60275469
0.69,0.5325,-27600592.516824126
0.7075,0.5325,-33746425.43089351
0.7249999999999999,0.5325,-39892258.34496295
0.7424999999999999,0.5325,-46038091.259032466
0.76,0.5325,-52183924.17310186
0.7774999999999999,0.5325,-58329757.087171465
0.7949999999999999,0.5325,-64475590.001240864
0.8125,0.5325,-70621422.91531034
0.8299999999999998,0.5325,-76767255.82937972
0.8474999999999999,0.5325,-82913088.7434492
0.865,0.5325,-89058921.65751864
0.8824999999999998,0.5325,-95204754.57158816
0.9,0.5325,-101350587.48565754
0.2,0.55,150230488.360864
0.2175,0.55,144084655.44679457
0.23500000000000001,0.55,137938822.5327251
0.2525,0.55,131792989.61865564
0.27,0.55,125647156.70458615
0.2875,0.55,119501323.79051675
0.305,0.55,113355490.87644726
0.3225,0.55,107209657.96237779
0.33999999999999997,0.55,101063825.04830833
0.3575,0.55,94917992.13423887
0.375,0.55,88772159.22016943
0.39249999999999996,0.55,82626326.30609998
0.41,0.55,76480493.3920305
0.4275,0.55,70334660.47796096
0.44499999999999995,0.55,64188827.5638916
0.46249999999999997,0.55,58042994.649822116
0.48,0.55,51897161.735752635
0.4975,0.55,45751328.82168323
0.5149999999999999,0.55,39605495.90761375
0.5325,0.55,33459662.99354427
0.55,0.55,27313830.079474814
0.5674999999999999,0.55,21167997.165405378
0.585,0.55,15022164.25133581
0.6025,0.55,8876331.337266378
0.6199999999999999,0.55,2730498.423196899
0.6375,0.55,-3415334.4908724893
0.655,0.55,-9561167.404941969
0.6725,0.55,-15707000.319011401
0.69,0.55,-21852833.23308088
0.7075,0.55,-27998666.147150315
0.7249999999999999,0.55,-34144499.06121979
0.7424999999999999,0.55,-40290331.975289226
0.76,0.55,-46436164.88935884
0.7774999999999999,0.55,-52581997.80342818
0.7949999999999999,0.55,-58727830.71749766
0.8125,0.55,-64873663.631567046
0.8299999999999998,0.55,-71019496.54563652
0.8474999999999999,0.55,-77165329.45970596
0.865,0.55,-83311162.37377548
0.8824999999999998,0.55,-89456995.287845
0.9,0.55,-95602828.20191449
0.2,0.5674999999999999,155978247.6446071
0.2175,0.5674999999999999,149832414.73053768
0.23500000000000001,0.5674999999999999,143686581.81646818
0.2525,0.5674999999999999,137540748.9023987
0.27,0.5674999999999999,131394915.98832926
0.2875,0.5674999999999999,125249083.07425983
0.305,0.5674999999999999,119103250.16019033
0.3225,0.5674999999999999,112957417.24612086
0.33999999999999997,0.5674999999999999,106811584.33205149
0.3575,0.5674999999999999,100665751.41798198
0.375,0.5674999999999999,94519918.50391251
0.39249999999999996,0.5674999999999999,88374085.58984306
0.41,0.5674999999999999,82228252.67577359
0.4275,0.5674999999999999,76082419.76170412
0.44499999999999995,0.5674999999999999,69936586.84763467
0.46249999999999997,0.5674999999999999,63790753.9335652
0.48,0.5674999999999999,57644921.019495726
0.4975,0.5674999999999999,51499088.10542629
0.5149999999999999,0.5674999999999999,45353255.19135685
0.5325,0.5674999999999999,39207422.277287334
0.55,0.5674999999999999,33061589.363217875
0.5674999999999999,0.5674999999999999,26915756.449148394
0.585,0.5674999999999999,20769923.53507892
0.6025,0.5674999999999999,14624090.621009484
0.6199999999999999,0.5674999999999999,8478257.706940006
0.6375,0.5674999999999999,2332424.792870527
0.655,0.5674999999999999,-3813408.121198859
0.6725,0.5674999999999999,-9959241.03526834
0.69,0.5674999999999999,-16105073.949337773
0.7075,0.5674999999999999,-22250906.8634073
0.7249999999999999,0.5674999999999999,-28396739.777476683
0.7424999999999999,0.5674999999999999,-34542572.691546164
0.76,0.5674999999999999,-40688405.60561564
0.7774999999999999,0.5674999999999999,-46834238.519685075
0.7949999999999999,0.5674999999999999,-52980071.433754556
0.8125,0.5674999999999999,-59125904.34782408
0.8299999999999998,0.5674999999999999,-65271737.26189333
0.8474999999999999,0.5674999999999999,-71417570.1759629
0.865,0.5674999999999999,-77563403.09003232
0.8824999999999998,0.5674999999999999,-83709236.00410186
0.9,0.5674999999999999,-89855068.91817129
0.2,0.585,161726006.92835033
0.2175,0.585,155580174.0142809
0.23500000000000001,0.585,149434341.10021138
0.2525,0.585,143288508.18614194
0.27,0.585,137142675.27207246
0.2875,0.585,130996842.358003
0.305,0.585,124851009.44393353
0.3225,0.585,118705176.52986409
0.33999999999999997,0.585,112559343.61579461
0.3575,0.585,106413510.70172518
0.375,0.585,100267677.78765574
0.39249999999999996,0.585,94121844.87358625
0.41,0.585,87976011.9595168
0.4275,0.585,81830179.04544735
0.44499999999999995,0.585,75684346.13137788
0.46249999999999997,0.585,69538513.21730843
0.48,0.585,63392680.303238966
0.4975,0.585,57246847.38916951
0.5149999999999999,0.585,51101014.47510001
0.5325,0.585,44955181.5610306
0.55,0.585,38809348.64696108
0.5674999999999999,0.585,32663515.732891597
0.585,0.585,26517682.818822116
0.6025,0.585,20371849.90475273
0.6199999999999999,0.585,14226016.990683341
0.6375,0.585,8080184.076613772
0.655,0.585,1934351.1625442468
0.6725,0.585,-4211481.751525139
0.69,0.585,-10357314.665594708
0.7075,0.585,-16503147.579664096
0.7249999999999999,0.585,-22648980.493733436
0.7424999999999999,0.585,-28794813.40780305
0.76,0.585,-34940646.32187244
0.7774999999999999,0.585,-41086479.23594197
0.7949999999999999,0.585,-47232312.15001154
0.8125,0.585,-53378145.064080924
0.8299999999999998,0.585,-59523977.97815026
0.8474999999999999,0.585,-65669810.8922196
0.865,0.585,-71815643.80628918
0.8824999999999998,0.585,-77961476.7203587
0.9,0.585,-84107309.63442817
0.2,0.6025,167473766.21209356
0.2175,0.6025,161327933.2980241
0.23500000000000001,0.6025,155182100.38395467
0.2525,0.6025,149036267.46988514
0.27,0.6025,142890434.55581573
0.2875,0.6025,136744601.64174628
0.305,0.6025,130598768.72767676
0.3225,0.6025,124452935.81360729
0.33999999999999997,0.6025,118307102.89953788
0.3575,0.6025,112161269.98546836
0.375,0.6025,106015437.07139897
0.39249999999999996,0.6025,99869604.15732951
0.41,0.6025,93723771.24326001
0.4275,0.6025,87577938.32919058
0.44499999999999995,0.6025,81432105.41512117
0.46249999999999997,0.6025,75286272.50105162
0.48,0.6025,69140439.58698222
0.4975,0.6025,62994606.67291269
0.5149999999999999,0.6025,56848773.75884327
0.5325,0.6025,50702940.844773844
0.55,0.6025,44557107.93070432
0.5674999999999999,0.6025,38411275.01663488
0.585,0.6025,32265442.102565408
0.6025,0.6025,26119609.18849588
0.6199999999999999,0.6025,19973776.27442654
0.6375,0.6025,13827943.36035697
0.655,0.6025,7682110.446287537
0.6725,0.6025,1536277.5322181042
0.69,0.6025,-4609555.381851286
0.7075,0.6025,-10755388.295920718
0.7249999999999999,0.6025,-16901221.20999024
0.7424999999999999,0.6025,-23047054.124059856
0.76,0.6025,-29192887.03812924
0.7774999999999999,0.6025,-35338719.95219868
0.7949999999999999,0.6025,-41484552.86626806
0.8125,0.6025,-47630385.78033768
0.8299999999999998,0.6025,-53776218.69440702
0.8474999999999999,0.6025,-59922051.608476594
0.865,0.6025,-66067884.52254602
0.8824999999999998,0.6025,-72213717.43661541
0.9,0.6025,-78359550.35068494
0.2,0.6199999999999999,173221525.49583656
0.2175,0.6199999999999999,167075692.58176708
0.23500000000000001,0.6199999999999999,160929859.66769764
0.2525,0.6199999999999999,154784026.7536282
0.27,0.6199999999999999,148638193.8395587
0.2875,0.6199999999999999,142492360.9254893
0.305,0.6199999999999999,136346528.0114198
0.3225,0.6199999999999999,130200695.09735036
0.33999999999999997,0.6199999999999999,124054862.18328086
0.3575,0.6199999999999999,117909029.26921146
0.375,0.6199999999999999,111763196.35514197
0.39249999999999996,0.6199999999999999,105617363.44107251
0.41,0.6199999999999999,99471530.52700302
0.4275,0.6199999999999999,93325697.6129335
0.44499999999999995,0.6199999999999999,87179864.69886409
0.46249999999999997,0.6199999999999999,81034031.78479466
0.48,0.6199999999999999,74888198.87072515
0.4975,0.6199999999999999,68742365.95665571
0.5149999999999999,0.6199999999999999,62596533.04258629
0.5325,0.6199999999999999,56450700.12851679
0.55,0.6199999999999999,50304867.21444729
0.5674999999999999,0.6199999999999999,44159034.300377905
0.585,0.6199999999999999,38013201.38630837
0.6025,0.6199999999999999,31867368.4722389
0.6199999999999999,0.6199999999999999,25721535.55816951
0.6375,0.6199999999999999,19575702.644100077
0.655,0.6199999999999999,13429869.7300306
0.6725,0.6199999999999999,7284036.815961075
0.69,0.6199999999999999,1138203.9018915966
0.7075,0.6199999999999999,-5007629.012177791
0.7249999999999999,0.6199999999999999,-11153461.926247269
0.7424999999999999,0.6199999999999999,-17299294.840316657
0.76,0.6199999999999999,-23445127.754386134
0.7774999999999999,0.6199999999999999,-29590960.66845557
0.7949999999999999,0.6199999999999999,-35736793.582525045
0.8125,0.6199999999999999,-41882626.496594526
0.8299999999999998,0.6199999999999999,-48028459.41066401
0.8474999999999999,0.6199999999999999,-54174292.32473339
0.865,0.6199999999999999,-60320125.238802925
0.8824999999999998,0.6199999999999999,-66465958.152872354
0.9,0.6199999999999999,-72611791.06694192
0.2,0.6375,178969284.77957967
0.2175,0.6375,172823451.86551023
0.23500000000000001,0.6375,166677618.95144075
0.2525,0.6375,160531786.03737125
0.27,0.6375,154385953.1233018
0.2875,0.6375,148240120.2092324
0.305,0.6375,142094287.29516286
0.3225,0.6375,135948454.38109344
0.33999999999999997,0.6375,129802621.46702398
0.3575,0.6375,123656788.55295451
0.375,0.6375,117510955.63888507
0.39249999999999996,0.6375,111365122.72481556
0.41,0.6375,105219289.81074616
0.4275,0.6375,99073456.89667672
0.44499999999999995,0.6375,92927623.9826072
0.46249999999999997,0.6375,86781791.06853782
0.48,0.6375,80635958.15446828
0.4975,0.6375,74490125.2403988
0.5149999999999999,0.6375,68344292.32632941
0.5325,0.6375,62198459.41225992
0.55,0.6375,56052626.498190396
0.5674999999999999,0.6375,49906793.58412097
0.585,0.6375,43760960.670051575
0.6025,0.6375,37615127.75598201
0.6199999999999999,0.6375,31469294.841912664
0.6375,0.6375,25323461.927843094
0.655,0.6375,19177629.013773616
0.6725,0.6375,13031796.099704182
0.69,0.6375,6885963.185634795
0.7075,0.6375,740130.2715651803
0.7249999999999999,0.6375,-5405702.64250407
0.7424999999999999,0.6375,-11551535.556573596
0.76,0.6375,-17697368.47064321
0.7774999999999999,0.6375,-23843201.384712555
0.7949999999999999,0.6375,-29989034.29878194
0.8125,0.6375,-36134867.21285142
0.8299999999999998,0.6375,-42280700.126920804
0.8474999999999999,0.6375,-48426533.040990375
0.865,0.6375,-54572365.95505977
0.8824999999999998,0.6375,-60718198.869129375
0.9,0.6375,-66864031.783198714
0.2,0.655,184717044.06332293
0.2175,0.655,178571211.14925352
0.23500000000000001,0.655,172425378.23518404
0.2525,0.655,166279545.32111454
0.27,0.655,160133712.40704513
0.2875,0.655,153987879.49297565
0.305,0.655,147842046.57890618
0.3225,0.655,141696213.6648367
0.33999999999999997,0.655,135550380.7507673
0.3575,0.655,129404547.83669783
0.375,0.655,123258714.92262836
0.39249999999999996,0.655,117112882.00855888
0.41,0.655,110967049.09448944
0.4275,0.655,104821216.18041992
0.44499999999999995,0.655,98675383.26635051
0.46249999999999997,0.655,92529550.35228103
0.48,0.655,86383717.4382116
0.4975,0.655,80237884.52414216
0.5149999999999999,0.655,74092051.61007269
0.5325,0.655,67946218.69600317
0.55,0.655,61800385.78193373
0.5674999999999999,0.655,55654552.86786425
0.585,0.655,49508719.95379478
0.6025,0.655,43362887.039725296
0.6199999999999999,0.655,37217054.12565595
0.6375,0.655,31071221.21158643
0.655,0.655,24925388.29751686
0.6725,0.655,18779555.383447565
0.69,0.655,12633722.469377993
0.7075,0.655,6487889.55530856
0.7249999999999999,0.655,342056.6412390359
0.7424999999999999,0.655,-5803776.2728303075
0.76,0.655,-11949609.186899923
0.7774999999999999,0.655,-18095442.100969262
0.7949999999999999,0.655,-24241275.0150387
0.8125,0.655,-30387107.929108217
0.8299999999999998,0.655,-36532940.84317761
0.8474999999999999,0.655,-42678773.75724709
0.865,0.655,-48824606.671316706
0.8824999999999998,0.655,-54970439.58538595
0.9,0.655,-61116272.49945553
0.2,0.6725,190464803.34706596
0.2175,0.6725,184318970.43299648
0.23500000000000001,0.6725,178173137.51892707
0.2525,0.6725,172027304.60485753
0.27,0.6725,165881471.6907881
0.2875,0.6725,159735638.77671865
0.305,0.6725,153589805.8626492
0.3225,0.6725,147443972.94857973
0.33999999999999997,0.6725,141298140.03451025
0.3575,0.6725,135152307.1204408
0.375,0.6725,129006474.2063714
0.39249999999999996,0.6725,122860641.29230194
0.41,0.6725,116714808.37823243
0.4275,0.6725,110568975.46416299
0.44499999999999995,0.6725,104423142.55009355
0.46249999999999997,0.6725,98277309.63602407
0.48,0.6725,92131476.72195452
0.4975,0.6725,85985643.8078851
0.5149999999999999,0.6725,79839810.89381564
0.5325,0.6725,73693977.97974613
0.55,0.6725,67548145.06567675
0.5674999999999999,0.6725,61402312.15160736
0.585,0.6725,55256479.237537794
0.6025,0.6725,49110646.32346827
0.6199999999999999,0.6725,42964813.40939893
0.6375,0.6725,36818980.49532945
0.655,0.6725,30673147.58125992
0.6725,0.6725,24527314.66719049
0.69,0.6725,18381481.753121056
0.7075,0.6725,12235648.839051532
0.7249999999999999,0.6725,6089815.924982235
0.7424999999999999,0.6725,-56016.989087427035
0.76,0.6725,-6201849.9031567685
0.7774999999999999,0.6725,-12347682.817226246
0.7949999999999999,0.6725,-18493515.731295727
0.8125,0.6725,-24639348.6453652
0.8299999999999998,0.6725,-30785181.559434637
0.8474999999999999,0.6725,-36931014.47350402
0.865,0.6725,-43076847.38757369
0.8824999999999998,0.6725,-49222680.30164294
0.9,0.6725,-55368513.21571246
0.2,0.69,196212562.63080925
0.2175,0.69,190066729.71673977
0.23500000000000001,0.69,183920896.8026703
0.2525,0.69,177775063.88860086
0.27,0.69,171629230.9745314
0.2875,0.69,165483398.060462
0.305,0.69,159337565.1463925
0.3225,0.69,153191732.23232302
0.33999999999999997,0.69,147045899.31825355
0.3575,0.69,140900066.40418407
0.375,0.69,134754233.49011466
0.39249999999999996,0.69,128608400.57604519
0.41,0.69,122462567.66197573
0.4275,0.69,116316734.74790622
0.44499999999999995,0.69,110170901.83383682
0.46249999999999997,0.69,104025068.91976729
0.48,0.69,97879236.0056979
0.4975,0.69,91733403.09162843
0.5149999999999999,0.69,85587570.17755894
0.5325,0.69,79441737.26348951
0.55,0.69,73295904.34941995
0.5674999999999999,0.69,67150071.4353506
0.585,0.69,61004238.52128108
0.6025,0.69,54858405.60721165
0.6199999999999999,0.69,48712572.69314221
0.6375,0.69,42566739.77907264
0.655,0.69,36420906.86500326
0.6725,0.69,30275073.950933732
0.69,0.69,24129241.036864255
0.7075,0.69,17983408.122794867
0.7249999999999999,0.69,11837575.208725479
0.7424999999999999,0.69,5691742.294655954
0.76,0.69,-454090.61941352487
0.7774999999999999,0.69,-6599923.533482913
0.7949999999999999,0.69,-12745756.447552435
0.8125,0.69,-18891589.36162196
0.8299999999999998,0.69,-25037422.275691256
0.8474999999999999,0.69,-31183255.189760827
0.865,0.69,-37329088.10383035
0.8824999999999998,0.69,-43474921.01789974
0.9,0.69,-49620753.93196926
0.2,0.7075,201960321.91455248
0.2175,0.7075,195814489.000483
0.23500000000000001,0.7075,189668656.0864136
0.2525,0.7075,183522823.17234412
0.27,0.7075,177376990.25827464
0.2875,0.7075,171231157.3442052
0.305,0.7075,165085324.4301357
0.3225,0.7075,158939491.51606625
0.33999999999999997,0.7075,152793658.60199684
0.3575,0.7075,146647825.68792734
0.375,0.7075,140501992.7738579
0.39249999999999996,0.7075,134356159.85978842
0.41,0.7075,128210326.945719
0.4275,0.7075,122064494.0316495
0.44499999999999995,0.7075,115918661.11758006
0.46249999999999997,0.7075,109772828.20351054
0.48,0.7075,103626995.28944111
0.4975,0.7075,97481162.37537166
0.5149999999999999,0.7075,91335329.46130222
0.5325,0.7075,85189496.54723276
0.55,0.7075,79043663.63316327
0.5674999999999999,0.7075,72897830.7190938
0.585,0.7075,66751997.80502437
0.6025,0.7075,60606164.890954845
0.6199999999999999,0.7075,54460331.976885416
0.6375,0.7075,48314499.062815845
0.655,0.7075,42168666.14874641
0.6725,0.7075,36022833.23467697
0.69,0.7075,29877000.320607632
0.7075,0.7075,23731167.40653811
0.7249999999999999,0.7075,17585334.492468677
0.7424999999999999,0.7075,11439501.578399243
0.76,0.7075,5293668.664329674
0.7774999999999999,0.7075,-852164.2497396674
0.7949999999999999,0.7075,-6997997.163809147
0.8125,0.7075,-13143830.077878762
0.8299999999999998,0.7075,-19289662.99194815
0.8474999999999999,0.7075,-25435495.906017676
0.865,0.7075,-31581328.820087016
0.8824999999999998,0.7075,-37727161.7341565
0.9,0.7075,-43872994.648225926
0.2,0.7249999999999999,207708081.1982954
0.2175,0.7249999999999999,201562248.28422594
0.23500000000000001,0.7249999999999999,195416415.37015647
0.2525,0.7249999999999999,189270582.45608705
0.27,0.7249999999999999,183124749.54201755
0.2875,0.7249999999999999,176978916.62794814
0.305,0.7249999999999999,170833083.71387863
0.3225,0.7249999999999999,164687250.7998092
0.33999999999999997,0.7249999999999999,158541417.8857397
0.3575,0.7249999999999999,152395584.97167027
0.375,0.7249999999999999,146249752.05760086
0.39249999999999996,0.7249999999999999,140103919.14353135
0.41,0.7249999999999999,133958086.22946188
0.4275,0.7249999999999999,127812253.31539246
0.44499999999999995,0.7249999999999999,121666420.40132299
0.46249999999999997,0.7249999999999999,115520587.4872535
0.48,0.7249999999999999,109374754.57318403
0.4975,0.7249999999999999,103228921.65911457
0.5149999999999999,0.7249999999999999,97083088.74504519
0.5325,0.7249999999999999,90937255.83097568
0.55,0.7249999999999999,84791422.91690607
0.5674999999999999,0.7249999999999999,78645590.00283676
0.585,0.7249999999999999,72499757.08876726
0.6025,0.7249999999999999,66353924.17469773
0.6199999999999999,0.7249999999999999,60208091.260628335
0.6375,0.7249999999999999,54062258.34655882
0.655,0.7249999999999999,47916425.43248929
0.6725,0.7249999999999999,41770592.518419996
0.69,0.7249999999999999,35624759.604350515
0.7075,0.7249999999999999,29478926.69028099
0.7249999999999999,0.7249999999999999,23333093.77621165
0.7424999999999999,0.7249999999999999,17187260.862142123
0.76,0.7249999999999999,11041427.94807269
0.7774999999999999,0.7249999999999999,4895595.0340031665
0.7949999999999999,0.7249999999999999,-1250237.8800662663
0.8125,0.7249999999999999,-7396070.794135701
0.8299999999999998,0.7249999999999999,-13541903.708205178
0.8474999999999999,0.7249999999999999,-19687736.62227452
0.865,0.7249999999999999,-25833569.536344044
0.8824999999999998,0.7249999999999999,-31979402.45041348
0.9,0.7249999999999999,-38125235.364483096
0.2,0.7424999999999999,213455840.48203862
0.2175,0.7424999999999999,207310007.56796914
0.23500000000000001,0.7424999999999999,201164174.65389967
0.2525,0.7424999999999999,195018341.7398302
0.27,0.7424999999999999,188872508.82576078
0.2875,0.7424999999999999,182726675.91169128
0.305,0.7424999999999999,176580842.99762177
0.3225,0.7424999999999999,170435010.0835524
0.33999999999999997,0.7424999999999999,164289177.1694829
0.3575,0.7424999999999999,158143344.25541344
0.375,0.7424999999999999,151997511.341344
0.39249999999999996,0.7424999999999999,145851678.42727453
0.41,0.7424999999999999,139705845.5132051
0.4275,0.7424999999999999,133560012.59913562
0.44499999999999995,0.7424999999999999,127414179.68506624
0.46249999999999997,0.7424999999999999,121268346.77099669
0.48,0.7424999999999999,115122513.85692723
0.4975,0.7424999999999999,108976680.94285777
0.5149999999999999,0.7424999999999999,102830848.0287883
0.5325,0.7424999999999999,96685015.11471888
0.55,0.7424999999999999,90539182.20064932
0.5674999999999999,0.7424999999999999,84393349.28657988
0.585,0.7424999999999999,78247516.37251045
0.6025,0.7424999999999999,72101683.45844087
0.6199999999999999,0.7424999999999999,65955850.54437163
0.6375,0.7424999999999999,59810017.6303021
0.655,0.7424999999999999,53664184.71623263
0.6725,0.7424999999999999,47518351.80216315
0.69,0.7424999999999999,41372518.888093665
0.7075,0.7424999999999999,35226685.974024236
0.7249999999999999,0.7424999999999999,29080853.059954755
0.7424999999999999,0.7424999999999999,22935020.14588523
0.76,0.7424999999999999,16789187.231815845
0.7774999999999999,0.7424999999999999,10643354.317746365
0.7949999999999999,0.7424999999999999,4497521.403676932
0.8125,0.7424999999999999,-1648311.510392638
0.8299999999999998,0.7424999999999999,-7794144.424461845
0.8474999999999999,0.7424999999999999,-13939977.338531457
0.865,0.7424999999999999,-20085810.252600845
0.8824999999999998,0.7424999999999999,-26231643.166670367
0.9,0.7424999999999999,-32377476.080739893
0.2,0.76,219203599.76578182
0.2175,0.76,213057766.85171235
0.23500000000000001,0.76,206911933.93764284
0.2525,0.76,200766101.02357346
0.27,0.76,194620268.10950395
0.2875,0.76,188474435.19543448
0.305,0.76,182328602.28136504
0.3225,0.76,176182769.36729562
0.33999999999999997,0.76,170036936.45322612
0.3575,0.76,163891103.53915665
0.375,0.76,157745270.62508714
0.39249999999999996,0.76,151599437.71101773
0.41,0.76,145453604.79694834
0.4275,0.76,139307771.88287878
0.44499999999999995,0.76,133161938.96880932
0.46249999999999997,0.76,127016106.05473995
0.48,0.76,120870273.14067045
0.4975,0.76,114724440.22660094
0.5149999999999999,0.76,108578607.31253152
0.5325,0.76,102432774.39846209
0.55,0.76,96286941.48439246
0.5674999999999999,0.76,90141108.57032308
0.585,0.76,83995275.6562536
0.6025,0.76,77849442.74218413
0.6199999999999999,0.76,71703609.82811469
0.6375,0.76,65557776.91404526
0.655,0.76,59411943.99997582
0.6725,0.76,53266111.0859063
0.69,0.76,47120278.17183687
0.7075,0.76,40974445.25776748
0.7249999999999999,0.76,34828612.343697995
0.7424999999999999,0.76,28682779.42962852
0.76,0.76,22536946.51555904
0.7774999999999999,0.76,16391113.60148961
0.7949999999999999,0.76,10245280.687420268
0.8125,0.76,4099447.7733506057
0.8299999999999998,0.76,-2046385.1407187358
0.8474999999999999,0.76,-8192218.054788351
0.865,0.76,-14338050.968857784
0.8824999999999998,0.76,-20483883.882927217
0.9,0.76,-26629716.796996653
0.2,0.7774999999999999,224951359.04952487
0.2175,0.7774999999999999,218805526.1354554
0.23500000000000001,0.7774999999999999,212659693.2213859
0.2525,0.7774999999999999,206513860.30731645
0.27,0.7774999999999999,200368027.39324698
0.2875,0.7774999999999999,194222194.47917756
0.305,0.7774999999999999,188076361.56510812
