orif_cost,tha_cost,inmb
37900.0,65350.0,12319924.942332946
39200.0,65350.0,13619924.942332946
40500.0,65350.0,14919924.942332946
41800.0,65350.0,16219924.942332946
43100.0,65350.0,17519924.942332946
44400.0,65350.0,18819924.942332946
45700.0,65350.0,20119924.942333005
47000.0,65350.0,21419924.942332976
48300.0,65350.0,22719924.94233302
49600.0,65350.0,24019924.942333005
50900.0,65350.0,25319924.94233296
52200.0,65350.0,26619924.94233299
53500.0,65350.0,27919924.942332946
54800.0,65350.0,29219924.942332976
56100.0,65350.0,30519924.94233296
57400.0,65350.0,31819924.94233296
58700.0,65350.0,33119924.942332946
60000.0,65350.0,34419924.942332946
8000.0,66900.0,-19130075.05766701
9300.0,66900.0,-17830075.05766701
10600.0,66900.0,-16530075.05766701
11900.0,66900.0,-15230075.05766701
13200.0,66900.0,-13930075.057666957
14500.0,66900.0,-12630075.057666987
15800.0,66900.0,-11330075.05766704
17100.0,66900.0,-10030075.057667062
18400.0,66900.0,-8730075.05766707
19700.0,66900.0,-7430075.057667054
21000.0,66900.0,-6130075.057667054
22300.0,66900.0,-4830075.057667054
23600.0,66900.0,-3530075.0576670542
24900.0,66900.0,-2230075.0576670617
26200.0,66900.0,-930075.0576670617
27500.0,66900.0,369924.9423329383
28800.0,66900.0,1669924.9423329383
30100.0,66900.0,2969924.9423329383
31400.0,66900.0,4269924.942332946
32700.0,66900.0,5569924.942332946
34000.0,66900.0,6869924.942332946
35300.0,66900.0,8169924.942332946
36600.0,66900.0,9469924.942332946
37900.0,66900.0,10769924.942332946
39200.0,66900.0,12069924.942332946
40500.0,66900.0,13369924.942332946
41800.0,66900.0,14669924.942332946
43100.0,66900.0,15969924.942332946
44400.0,66900.0,17269924.942332946
45700.0,66900.0,18569924.942333005
47000.0,66900.0,19869924.942332976
48300.0,66900.0,21169924.94233302
49600.0,66900.0,22469924.942333005
50900.0,66900.0,23769924.94233296
52200.0,66900.0,25069924.94233299
53500.0,66900.0,26369924.942332946
54800.0,66900.0,27669924.942332976
56100.0,66900.0,28969924.94233296
57400.0,66900.0,30269924.94233296
58700.0,66900.0,31569924.942332946
60000.0,66900.0,32869924.942332946
8000.0,68450.0,-20680075.05766701
9300.0,68450.0,-19380075.05766701
10600.0,68450.0,-18080075.05766701
11900.0,68450.0,-16780075.05766701
13200.0,68450.0,-15480075.057666957
14500.0,68450.0,-14180075.057666987
15800.0,68450.0,-12880075.05766704
17100.0,68450.0,-11580075.057667062
18400.0,68450.0,-10280075.05766707
19700.0,68450.0,-8980075.057667054
21000.0,68450.0,-7680075.057667054
22300.0,68450.0,-6380075.057667054
23600.0,68450.0,-5080075.057667054
24900.0,68450.0,-3780075.0576670617
26200.0,68450.0,-2480075.0576670617
27500.0,68450.0,-1180075.0576670617
28800.0,68450.0,119924.94233293831
30100.0,68450.0,1419924.9423329383
31400.0,68450.0,2719924.9423329458
32700.0,68450.0,4019924.9423329458
34000.0,68450.0,5319924.942332946
35300.0,68450.0,6619924.942332946
36600.0,68450.0,7919924.942332946
37900.0,68450.0,9219924.942332946
39200.0,68450.0,10519924.942332946
40500.0,68450.0,11819924.942332946
41800.0,68450.0,13119924.942332946
43100.0,68450.0,14419924.942332946
44400.0,68450.0,15719924.942332946
45700.0,68450.0,17019924.942333005
47000.0,68450.0,18319924.942332976
48300.0,68450.0,19619924.94233302
49600.0,68450.0,20919924.942333005
50900.0,68450.0,22219924.94233296
52200.0,68450.0,23519924.94233299
53500.0,68450.0,24819924.942332946
54800.0,68450.0,26119924.942332976
56100.0,68450.0,27419924.94233296
57400.0,68450.0,28719924.94233296
58700.0,68450.0,30019924.942332946
60000.0,68450.0,31319924.942332946
8000.0,70000.0,-22230075.05766701
9300.0,70000.0,-20930075.05766701
10600.0,70000.0,-19630075.05766701
11900.0,70000.0,-18330075.05766701
13200.0,70000.0,-17030075.057666957
14500.0,70000.0,-15730075.057666987
15800.0,70000.0,-14430075.05766704
17100.0,70000.0,-13130075.057667062
18400.0,70000.0,-11830075.05766707
19700.0,70000.0,-10530075.057667054
21000.0,70000.0,-9230075.057667054
22300.0,70000.0,-7930075.057667054
23600.0,70000.0,-6630075.057667054
24900.0,70000.0,-5330075.057667062
26200.0,70000.0,-4030075.0576670617
27500.0,70000.0,-2730075.0576670617
28800.0,70000.0,-1430075.0576670617
30100.0,70000.0,-130075.05766706169
31400.0,70000.0,1169924.9423329458
32700.0,70000.0,2469924.9423329458
34000.0,70000.0,3769924.9423329458
35300.0,70000.0,5069924.942332946
36600.0,70000.0,6369924.942332946
37900.0,70000.0,7669924.942332946
39200.0,70000.0,8969924.942332946
40500.0,70000.0,10269924.942332946
41800.0,70000.0,11569924.942332946
43100.0,70000.0,12869924.942332946
44400.0,70000.0,14169924.942332946
45700.0,70000.0,15469924.942333005
47000.0,70000.0,16769924.942332976
48300.0,70000.0,18069924.94233302
49600.0,70000.0,19369924.942333005
50900.0,70000.0,20669924.94233296
52200.0,70000.0,21969924.94233299
53500.0,70000.0,23269924.942332946
54800.0,70000.0,24569924.942332976
56100.0,70000.0,25869924.94233296
57400.0,70000.0,27169924.94233296
58700.0,70000.0,28469924.942332946
60000.0,70000.0,29769924.942332946
